chr19	2606000	2607000
chr19	2607999	2609000
chr19	2609000	2610000
chr19	2610000	2611000
chr19	2614000	2615000
chr19	2615999	2617000
chr19	2617000	2618000
chr19	2618000	2619000
chr19	2619999	2621000
chr19	2621000	2622000
chr19	2622000	2623000
chr19	2623000	2624000
chr19	2623999	2625000
chr19	2625000	2626000
chr19	2627000	2628000
chr19	2627999	2629000
chr19	2629000	2630000
chr19	2630000	2631000
chr19	2631999	2633000
chr19	2635000	2636000
chr19	2635999	2637000
chr19	2637000	2638000
chr19	2638000	2639000
chr19	2639000	2640000
chr19	2643000	2644000
chr19	2646000	2647000
chr19	2735999	2737000
chr19	2747000	2748000
chr19	2748000	2749000
chr19	2776000	2777000
chr19	2783000	2784000
chr19	2788000	2789000
chr19	2788999	2790000
chr19	2812000	2813000
chr19	2812999	2814000
chr19	2813999	2815000
chr19	2816000	2817000
chr19	2864000	2865000
chr19	2876000	2877000
chr19	2889999	2891000
chr19	2891000	2892000
chr19	2905999	2907000
chr19	2907000	2908000
chr19	2911000	2912000
chr19	2941999	2943000
chr19	2942999	2944000
chr19	2944000	2945000
chr19	2945000	2946000
chr19	2946999	2948000
chr19	2948000	2949000
chr19	2950999	2952000
chr19	2952000	2953000
chr19	2961000	2962000
chr19	2989000	2990000
chr19	3006000	3007000
chr19	3032000	3033000
chr19	3041000	3042000
chr19	3042000	3043000
chr19	3042999	3044000
chr19	3044000	3045000
chr19	3049000	3050000
chr19	3052000	3053000
chr19	3053000	3054000
chr19	3054999	3056000
chr19	3071999	3073000
chr19	3122000	3123000
chr19	3200999	3202000
chr19	3207999	3209000
chr19	3238000	3239000
chr19	3280000	3281000
chr19	3280999	3282000
chr19	3327000	3328000
chr19	3328000	3329000
chr19	3328999	3330000
chr19	3329999	3331000
chr19	3337999	3339000
chr19	3339000	3340000
chr19	3352999	3354000
chr19	3353999	3355000
chr19	3355000	3356000
chr19	3356000	3357000
chr19	3356999	3358000
chr19	3359000	3360000
chr19	3372000	3373000
chr19	3468000	3469000
chr19	3469999	3471000
chr19	3501000	3502000
chr19	3522999	3524000
chr19	3546999	3548000
chr19	3549000	3550000
chr19	3550000	3551000
chr19	3550999	3552000
chr19	3553000	3554000
chr19	3554000	3555000
chr19	3557000	3558000
chr19	3558999	3560000
chr19	3561000	3562000
chr19	3563999	3565000
chr19	3566999	3568000
chr19	3567999	3569000
chr19	3569000	3570000
chr19	3571999	3573000
chr19	3578000	3579000
chr19	3582999	3584000
chr19	3607999	3609000
chr19	3610999	3612000
chr19	3613000	3614000
chr19	3626000	3627000
chr19	3627000	3628000
chr19	3653000	3654000
chr19	3654000	3655000
chr19	3665000	3666000
chr19	3683000	3684000
chr19	3699000	3700000
chr19	3702000	3703000
chr19	3714000	3715000
chr19	3715000	3716000
chr19	3724999	3726000
chr19	3727000	3728000
chr19	3759000	3760000
chr19	3763000	3764000
chr19	3764000	3765000
chr19	3764999	3766000
chr19	3767000	3768000
chr19	3770000	3771000
chr19	3778000	3779000
chr19	3780000	3781000
chr19	3784999	3786000
chr19	3786000	3787000
chr19	3796000	3797000
chr19	3796999	3798000
chr19	3798000	3799000
chr19	3799000	3800000
chr19	3803000	3804000
chr19	3804000	3805000
chr19	3808000	3809000
chr19	3808999	3810000
chr19	3810000	3811000
chr19	3912000	3913000
chr19	3913000	3914000
chr19	3913999	3915000
chr19	3915000	3916000
chr19	3916000	3917000
chr19	3917999	3919000
chr19	3920000	3921000
chr19	3925000	3926000
chr19	3931000	3932000
chr19	3932000	3933000
chr19	3933999	3935000
chr19	3936000	3937000
chr19	3937000	3938000
chr19	3941000	3942000
chr19	3942999	3944000
chr19	3953000	3954000
chr19	3960000	3961000
chr19	3964000	3965000
chr19	3965000	3966000
chr19	3969999	3971000
chr19	3973000	3974000
chr19	3977000	3978000
chr19	4210000	4210999
chr19	4220000	4221000
chr19	4221000	4221999
chr19	4222000	4223000
chr19	4223000	4223999
chr19	4248000	4249000
chr19	4249000	4250000
chr19	4259000	4260000
chr19	4261000	4262000
chr19	4265000	4266000
chr19	4267000	4268000
chr19	4269000	4270000
chr19	4338000	4338999
chr19	4359000	4359999
chr19	4361000	4362000
chr19	4363000	4364000
chr19	4364000	4364999
chr19	4401000	4402000
chr19	4402000	4403000
chr19	4404000	4404999
chr19	4405000	4406000
chr19	4449000	4449999
chr19	4465000	4465999
chr19	4467000	4468000
chr19	4469000	4470000
chr19	4471000	4471999
chr19	4477000	4478000
chr19	4478000	4479000
chr19	4479000	4480000
chr19	4480000	4481000
chr19	4481000	4481999
chr19	4482000	4483000
chr19	4483000	4484000
chr19	4485000	4486000
chr19	4486000	4487000
chr19	4487000	4488000
chr19	4488000	4489000
chr19	4574000	4574999
chr19	4606000	4606999
chr19	4607000	4608000
chr19	4608000	4609000
chr19	4615000	4616000
chr19	4660000	4661000
chr19	4675000	4676000
chr19	4677000	4678000
chr19	4678000	4678999
chr19	4679000	4680000
chr19	4680000	4681000
chr19	4681000	4681999
chr19	4682000	4683000
chr19	4686000	4686999
chr19	4687000	4688000
chr19	4695000	4696000
chr19	4698000	4699000
chr19	4699000	4699999
chr19	4716000	4717000
chr19	4717000	4718000
chr19	4720000	4721000
chr19	4723000	4723999
chr19	4724000	4725000
chr19	4729000	4730000
chr19	4730000	4731000
chr19	4731000	4731999
chr19	4734000	4734999
chr19	4735000	4736000
chr19	4737000	4738000
chr19	4740000	4741000
chr19	4756000	4757000
chr19	4770000	4771000
chr19	4771000	4771999
chr19	4775000	4776000
chr19	4776000	4777000
chr19	4777000	4778000
chr19	4778000	4779000
chr19	4783000	4784000
chr19	4801000	4802000
chr19	4817000	4818000
chr19	4844000	4845000
chr19	5112000	5113000
chr19	5113000	5114000
chr19	5116000	5117000
chr19	5118000	5119000
chr19	5119000	5120000
chr19	5125000	5125999
chr19	5126000	5127000
chr19	5127000	5128000
chr19	5128000	5129000
chr19	5135000	5136000
chr19	5136000	5137000
chr19	5137000	5138000
chr19	5138000	5138999
chr19	5139000	5140000
chr19	5140000	5141000
chr19	5141000	5141999
chr19	5142000	5143000
chr19	5143000	5144000
chr19	5144000	5145000
chr19	5164000	5165000
chr19	5165000	5165999
chr19	5166000	5167000
chr19	5167000	5168000
chr19	5172000	5173000
chr19	5200000	5201000
chr19	5209000	5210000
chr19	5221000	5221999
chr19	5222000	5223000
chr19	5249000	5250000
chr19	5279000	5279999
chr19	5291000	5292000
chr19	5292000	5293000
chr19	5313000	5314000
chr19	5314000	5314999
chr19	5327000	5327999
chr19	5328000	5329000
chr19	5355000	5356000
chr19	5361000	5362000
chr19	5380000	5380999
chr19	5412000	5412999
chr19	5430000	5431000
chr19	5450000	5451000
chr19	5451000	5452000
chr19	5516000	5516999
chr19	5526000	5527000
chr19	5529000	5529999
chr19	5559000	5560000
chr19	5565000	5566000
chr19	5588000	5588999
chr19	5589000	5590000
chr19	5591000	5592000
chr19	5592000	5593000
chr19	5599000	5600000
chr19	5607000	5608000
chr19	5651000	5652000
chr19	5664000	5665000
chr19	5665000	5665999
chr19	5726000	5726999
chr19	5755000	5755999
chr19	5756000	5757000
chr19	5757000	5758000
chr19	5767000	5768000
chr19	5768000	5769000
chr19	5769000	5770000
chr19	5798000	5798999
chr19	5851000	5851999
chr19	5852000	5853000
chr19	5867000	5867999
chr19	5872000	5872999
chr19	5873000	5874000
chr19	5876000	5877000
chr19	5889000	5890000
chr19	5890000	5891000
chr19	5891000	5891999
chr19	5892000	5893000
chr19	5894000	5895000
chr19	5898000	5899000
chr19	5899000	5899999
chr19	5900000	5901000
chr19	5901000	5902000
chr19	5904000	5904999
chr19	5905000	5906000
chr19	5906000	5907000
chr19	5908000	5909000
chr19	5909000	5910000
chr19	5910000	5911000
chr19	5912000	5912999
chr19	5913000	5914000
chr19	5914000	5915000
chr19	5916000	5917000
chr19	5929000	5930000
chr19	5931000	5931999
chr19	5940000	5941000
chr19	5941000	5941999
chr19	5942000	5943000
chr19	5943000	5944000
chr19	5947000	5947999
chr19	5948000	5949000
chr19	5950000	5951000
chr19	5952000	5952999
chr19	5954000	5955000
chr19	5956000	5957000
chr19	5957000	5957999
chr19	5958000	5959000
chr19	5960000	5960999
chr19	5961000	5962000
chr19	5962000	5963000
chr19	5964000	5965000
chr19	5965000	5965999
chr19	5966000	5967000
chr19	5967000	5968000
chr19	5968000	5968999
chr19	5969000	5970000
chr19	5970000	5971000
chr19	5971000	5971999
chr19	5972000	5973000
chr19	5973000	5973999
chr19	5975000	5976000
chr19	5976000	5976999
chr19	5977000	5978000
chr19	5979000	5980000
chr19	5980000	5981000
chr19	5983000	5984000
chr19	5984000	5984999
chr19	5986000	5987000
chr19	5989000	5989999
chr19	5990000	5991000
chr19	5993000	5994000
chr19	5994000	5995000
chr19	6002000	6003000
chr19	6006000	6007000
chr19	6007000	6008000
chr19	6009000	6010000
chr19	6010000	6011000
chr19	6016000	6016999
chr19	6025000	6026000
chr19	6046000	6047000
chr19	6049000	6050000
chr19	6053000	6053999
chr19	6082000	6082999
chr19	6083000	6084000
chr19	6094000	6095000
chr19	6095000	6096000
chr19	6100000	6101000
chr19	6111000	6112000
chr19	6112000	6113000
chr19	6113000	6114000
chr19	6119000	6120000
chr19	6191000	6191999
chr19	6193000	6194000
chr19	6207000	6207999
chr19	6208000	6209000
chr19	6209000	6210000
chr19	6304000	6305000
chr19	6320000	6321000
chr19	6321000	6322000
chr19	6346000	6346999
chr19	6400000	6401000
chr19	6401000	6402000
chr19	6405000	6406000
chr19	6406000	6407000
chr19	6407000	6407999
chr19	6409000	6410000
chr19	6410000	6411000
chr19	6425000	6426000
chr19	6428000	6428999
chr19	6429000	6430000
chr19	6441000	6441999
chr19	6442000	6443000
chr19	6443000	6444000
chr19	6448000	6449000
chr19	6449000	6449999
chr19	6450000	6451000
chr19	6451000	6452000
chr19	6454000	6455000
chr19	6466000	6467000
chr19	6490000	6491000
chr19	6510000	6511000
chr19	6515000	6516000
chr19	6525000	6526000
chr19	6527000	6528000
chr19	6528000	6529000
